,release_date,primary_title,production_budget,domestic_gross,worldwide_gross
1613,2003-04-04,A Man Apart,36000000.0,26500000.0,43797731.0
1614,2000-02-25,Reindeer Games,36000000.0,23360779.0,23360779.0
1615,1999-12-24,Snow Falling on Cedars,36000000.0,14378353.0,14378353.0
1616,1996-12-20,Ghosts of Mississippi,36000000.0,13052741.0,13052741.0
1617,1997-10-24,Gattaca,36000000.0,12532777.0,12532777.0
1618,2000-01-28,Isn't She Great,36000000.0,2954405.0,2954405.0
1619,2016-01-22,Yip Man 3,36000000.0,2679437.0,157300954.0
1620,2011-05-06,There Be Dragons,36000000.0,1069334.0,4020990.0
1621,2017-04-14,Queen of the Desert,36000000.0,0.0,1578543.0
1622,2003-03-28,Head of State,35200000.0,37788228.0,38283765.0
1623,2017-09-08,It,35000000.0,327481748.0,697457969.0
1624,2009-06-05,The Hangover,35000000.0,277322503.0,465764086.0
1625,2009-11-20,The Blind Side,35000000.0,255959475.0,305705794.0
1626,1989-06-23,Batman,35000000.0,251188924.0,411348924.0
1627,1999-06-10,Austin Powers: The Spy Who Shagged Me,35000000.0,206040085.0,312383487.0
1628,2010-12-22,True Grit,35000000.0,171243005.0,252276928.0
1629,1992-05-15,Lethal Weapon 3,35000000.0,144731527.0,319700000.0
1630,1998-09-18,Rush Hour,35000000.0,141186864.0,245300000.0
1631,2013-02-08,Identity Thief,35000000.0,134506920.0,175361578.0
1632,2006-06-30,The Devil Wears Prada,35000000.0,124740460.0,326073155.0
1633,2011-07-08,Horrible Bosses,35000000.0,117538559.0,212417601.0
1634,2001-03-30,Spy Kids,35000000.0,112692062.0,197692062.0
1635,2015-07-17,Trainwreck,35000000.0,110212700.0,141123897.0
1636,2013-12-13,Saving Mr. Banks,35000000.0,83299761.0,114962525.0
1637,1979-12-07,Star Trek: The Motion Picture,35000000.0,82258456.0,139000000.0
1638,2008-03-28,21,35000000.0,81159365.0,159846429.0
1639,2008-05-09,What Happens in Vegas...,35000000.0,80277646.0,218535708.0
1640,1991-11-15,Cape Fear,35000000.0,79091969.0,182291969.0
1641,1996-11-15,The English Patient,35000000.0,78716374.0,231710008.0
1642,2009-01-16,Hotel for Dogs,35000000.0,73178547.0,122357172.0
1643,2005-03-25,Guess Who,35000000.0,68915888.0,102115888.0
1644,2012-12-21,This is 40,35000000.0,67544505.0,90221182.0
1645,1997-09-19,L.A. Confidential,35000000.0,64604977.0,126204977.0
1646,2005-07-29,Sky High,35000000.0,63939454.0,83109359.0
1647,1997-09-19,In & Out,35000000.0,63826569.0,83226569.0
1648,2010-04-30,A Nightmare on Elm Street,35000000.0,63075011.0,117729621.0
1649,2000-08-18,The Cell,35000000.0,61280963.0,85911226.0
1650,1995-07-07,Species,35000000.0,60054449.0,113354449.0
1651,2006-04-07,The Benchwarmers,35000000.0,59843754.0,65063726.0
1652,2010-10-08,Secretariat,35000000.0,59699513.0,60376247.0
1653,1998-03-13,The Man in the Iron Mask,35000000.0,56968169.0,56968169.0
1654,2011-07-22,Friends with Benefits,35000000.0,55802754.0,146595891.0
1655,2016-05-20,Neighbors 2: Sorority Rising,35000000.0,55340730.0,108757621.0
1656,2007-03-23,TMNT,35000000.0,54149098.0,96096018.0
1657,2003-10-24,Radio,35000000.0,52333738.0,53293628.0
1658,2018-06-29,Sicario: Day of the Soldado,35000000.0,50065850.0,75885196.0
1659,2009-11-25,Old Dogs,35000000.0,49492060.0,95104304.0
1660,1992-11-18,Malcolm X,35000000.0,48169910.0,48169910.0
1661,2015-05-22,Poltergeist,35000000.0,47425125.0,95713069.0
1662,2018-10-12,Goosebumps 2: Haunted Halloween,35000000.0,46697321.0,93291478.0
1663,2018-01-19,12 Strong,35000000.0,45819713.0,71118378.0
1664,2009-01-23,Underworld 3: Rise of the Lycans,35000000.0,45802315.0,89102315.0
1665,2005-07-29,Must Love Dogs,35000000.0,43894863.0,58405313.0
1666,2007-07-03,License to Wed,35000000.0,43799818.0,70187088.0
1667,1997-02-28,Donnie Brasco,35000000.0,41954997.0,65303052.0
1668,2008-10-17,Max Payne,35000000.0,40689393.0,87775050.0
1669,2002-03-15,Resident Evil,35000000.0,40119709.0,103787401.0
1670,2004-03-26,The Ladykillers,35000000.0,39692139.0,77392139.0
1671,2011-05-06,Something Borrowed,35000000.0,39046489.0,65084116.0
1672,2006-12-01,The Nativity Story,35000000.0,37629831.0,46309644.0
1673,2011-10-28,In Time,35000000.0,37553932.0,165103952.0
1674,2010-04-23,The Back-up Plan,35000000.0,37490007.0,75281179.0
1675,2011-11-09,J. Edgar,35000000.0,37306030.0,84606030.0
1676,2000-11-17,Bounce,35000000.0,36805288.0,53425292.0
1677,2018-08-17,Mile 22,35000000.0,36108758.0,66295121.0
1678,2015-05-08,Hot Pursuit,35000000.0,34580201.0,45671512.0
1679,2015-12-25,Concussion,35000000.0,34531832.0,50363790.0
1680,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0
1681,2004-12-03,Closer,35000000.0,33987757.0,116177695.0
1682,1994-12-23,Street Fighter,35000000.0,33423000.0,99423000.0
1683,2001-11-21,Black Knight,35000000.0,33422806.0,33422806.0
1684,2005-07-22,The Bad News Bears,35000000.0,32868349.0,33500620.0
1685,2002-12-27,The Pianist,35000000.0,32519322.0,111854182.0
1686,2005-05-06,House of Wax,35000000.0,32064800.0,70064800.0
1687,2001-10-19,From Hell,35000000.0,31598308.0,68712365.0
1688,2018-06-01,Adrift,35000000.0,31445011.0,57897191.0
1689,2008-08-15,Mirrors,35000000.0,30691439.0,77220596.0
1690,2017-01-06,Underworld: Blood Wars,35000000.0,30353973.0,81209222.0
1691,2002-02-22,Queen of the Damned,35000000.0,30307804.0,30307804.0
1692,2010-08-20,Nanny McPhee and the Big Bang,35000000.0,29197642.0,97799865.0
1693,2008-01-25,Untraceable,35000000.0,28687835.0,52649951.0
1694,1990-11-21,Predator 2,35000000.0,28317513.0,54768418.0
1695,2011-09-23,Abduction,35000000.0,28087155.0,86648359.0
1696,1980-12-05,Flash Gordon,35000000.0,27107960.0,27107960.0
1697,2008-03-28,Superhero Movie,35000000.0,26638520.0,73026302.0
1698,1999-02-12,Blast from the Past,35000000.0,26613620.0,26613620.0
1699,2012-10-19,Alex Cross,35000000.0,25888412.0,35426759.0
1700,2004-03-26,Jersey Girl,35000000.0,25266129.0,37066129.0
1701,1997-11-21,Midnight in the Garden of Good and Evil,35000000.0,25078937.0,25078937.0
1702,2016-09-16,Bridget Jonesâs Baby,35000000.0,24139805.0,205822688.0
1703,2001-11-09,Heist,35000000.0,23483357.0,28906817.0
1704,1992-12-25,Hoffa,35000000.0,23365858.0,28391473.0
1705,2016-03-04,Whiskey Tango Foxtrot,35000000.0,23083334.0,25350747.0
1706,2004-04-09,Ella Enchanted,35000000.0,22913677.0,22913677.0
1707,2015-08-21,Hitman: Agent 47,35000000.0,22467450.0,82182803.0
1708,2008-07-25,The X-Files: I Want to Believe,35000000.0,20982478.0,68170792.0
1709,2012-08-24,Premium Rush,35000000.0,20275446.0,31393201.0
1710,2013-01-18,Broken City,35000000.0,19701164.0,34480045.0
1711,2005-08-19,Valiant,35000000.0,19478106.0,64188387.0
1712,2000-02-23,Wonder Boys,35000000.0,19389454.0,33422485.0
1713,2005-02-25,Cursed,35000000.0,19294901.0,25114901.0
1714,2007-12-21,Walk Hard: The Dewey Cox Story,35000000.0,18317151.0,20606053.0
1715,2002-09-20,The Four Feathers,35000000.0,18306166.0,29882645.0
1716,2010-04-30,Furry Vengeance,35000000.0,17630465.0,39340177.0
1717,2013-01-25,Parker,35000000.0,17616641.0,48543388.0
1718,2004-09-17,Wimbledon,35000000.0,16862585.0,41666476.0
1719,2000-09-15,Bait,35000000.0,15325127.0,15471969.0
1720,2000-12-08,Dungeons and Dragons,35000000.0,15185241.0,33771965.0
1721,2007-11-09,Lions for Lambs,35000000.0,14998070.0,63211088.0
1722,1991-01-18,Flight of the Intruder,35000000.0,14471440.0,14471440.0
1723,2011-05-27,The Tree of Life,35000000.0,13305665.0,61721826.0
1724,2001-08-17,American Outlaws,35000000.0,13264986.0,13601109.0
1725,2006-08-11,Zoom,35000000.0,11989328.0,12506188.0
1726,2001-12-25,The Shipping News,35000000.0,11405825.0,24405825.0
1727,2009-12-18,The Young Victoria,35000000.0,11001272.0,31878891.0
1728,2014-03-28,Sabotage,35000000.0,10508518.0,18376443.0
1729,1998-09-04,Knock Off,35000000.0,10319915.0,10319915.0
1730,2009-09-11,Whiteout,35000000.0,10275638.0,12254746.0
1731,2015-03-06,Unfinished Business,35000000.0,10219501.0,13214051.0
1732,2015-09-30,The Walk,35000000.0,10161183.0,61492104.0
1733,2006-11-22,The Fountain,35000000.0,10144010.0,15461638.0
1734,2013-11-29,Mandela: Long Walk to Freedom,35000000.0,8323085.0,29890402.0
1735,2008-12-05,Punisher: War Zone,35000000.0,8050977.0,10157534.0
1736,2003-09-05,The Order,35000000.0,7659747.0,11559747.0
1737,2006-11-10,A Good Year,35000000.0,7459300.0,42064105.0
1738,2016-03-11,The Brothers Grimsby,35000000.0,6864016.0,28720470.0
1739,2017-10-20,The Snowman,35000000.0,6670765.0,43226146.0
1740,2002-11-06,Femme Fatale,35000000.0,6630252.0,16830252.0
1741,1997-05-02,Warriors of Virtue,35000000.0,6448817.0,6448817.0
1742,2003-09-26,Luther,35000000.0,5781086.0,32717063.0
1743,2011-01-28,Biutiful,35000000.0,5101237.0,24687524.0
1744,1992-02-21,Radio Flyer,35000000.0,4651977.0,4651977.0
1745,1993-04-16,Bound by Honor,35000000.0,4496583.0,4496583.0
1746,2016-04-22,A Hologram for the King,35000000.0,4212494.0,11846010.0
1747,1997-02-28,Smilla's Sense of Snow,35000000.0,2221994.0,2221994.0
1748,1986-10-03,Playing for Keeps,35000000.0,2000000.0,2000000.0
1749,1980-01-01,Lion of the Desert,35000000.0,1500000.0,1500000.0
1750,1996-04-19,Le hussard sur le toit,35000000.0,1320043.0,1320043.0
1751,1999-11-24,Ride With the Devil,35000000.0,630779.0,630779.0
1752,2012-09-14,Stolen,35000000.0,289773.0,17967746.0
1753,2011-10-14,Trespass,35000000.0,16816.0,786532.0
1754,2006-09-22,Bandidas,35000000.0,0.0,19282590.0
1755,2015-03-13,The Lovers,35000000.0,0.0,53899.0
1756,2008-12-31,Black Water Transit,35000000.0,0.0,0.0
1757,2011-12-25,The Darkest Hour,34800000.0,21443494.0,62831715.0
1758,2017-06-28,Baby Driver,34000000.0,107825862.0,228104185.0
1759,2014-09-19,The Maze Runner,34000000.0,102427862.0,348319861.0
1760,2015-04-10,The Longest Ride,34000000.0,37446117.0,63802928.0
1761,1993-09-17,The Age of Innocence,34000000.0,32014993.0,32014993.0
1762,2009-08-14,Gake no ue no Ponyo,34000000.0,15090399.0,205312666.0
1763,2018-08-03,The Darkest Minds,34000000.0,12695691.0,38361428.0
1764,1999-09-01,Chill Factor,34000000.0,11263966.0,11263966.0
1765,1999-08-27,The Astronaut's Wife,34000000.0,10672566.0,10672566.0
1766,2000-05-05,I Dreamed of Africa,34000000.0,6543194.0,14291999.0
1767,2014-09-05,Thunder and the House of Magic,34000000.0,4091.0,62582520.0
1768,1981-12-04,Reds,33500000.0,50000000.0,50000000.0
1769,1992-12-11,A Few Good Men,33000000.0,141340178.0,236500000.0
1770,2000-06-02,Big Momma's House,33000000.0,117559438.0,173559438.0
1771,2001-03-16,Exit Wounds,33000000.0,51758599.0,79958599.0
1772,2016-07-08,Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75898100.0
1773,2012-07-27,Step Up Revolution,33000000.0,35074677.0,165552290.0
1774,2006-08-18,Snakes on a Plane,33000000.0,34020814.0,62020814.0
1775,2004-04-16,The Punisher,33000000.0,33664370.0,54533774.0
1776,2000-09-08,The Watcher,33000000.0,28946615.0,47267829.0
1777,2012-04-27,Safe,33000000.0,17142080.0,41495213.0
1778,2008-03-14,Doomsday,33000000.0,11008770.0,21621188.0
1779,1999-04-23,Pushing Tin,33000000.0,8408835.0,8408835.0
1780,2006-05-12,Goal! The Dream Begins,33000000.0,4283255.0,27610873.0
1781,2015-07-31,The Young and Prodigious T.S. Spivet,33000000.0,176847.0,357687.0
1782,2015-10-30,Freaks of Nature,33000000.0,70958.0,70958.0
1783,1983-05-25,Star Wars Ep. VI: Return of the Jedi,32500000.0,309205079.0,572705079.0
1784,2011-05-13,Bridesmaids,32500000.0,169211718.0,289632023.0
1785,2008-12-10,The Reader,32500000.0,34194407.0,112964875.0
1786,2013-04-26,The Big Wedding,32500000.0,21819348.0,48425971.0
1787,2012-02-24,Wanderlust,32500000.0,17288155.0,24159934.0
1788,2003-11-07,Elf,32000000.0,173840591.0,220678483.0
1789,1996-07-05,Phenomenon,32000000.0,104636382.0,152036382.0
1790,2013-06-12,This is the End,32000000.0,101470202.0,126539117.0
1791,2002-01-18,Snow Dogs,32000000.0,81150692.0,116898028.0
1792,2006-06-16,Nacho Libre,32000000.0,80197993.0,99296462.0
1793,1988-11-23,Scrooged,32000000.0,59450353.0,59450353.0
1794,2010-08-27,Takers,32000000.0,57744720.0,70587268.0
1795,2011-04-01,Source Code,32000000.0,54712227.0,140428499.0
1796,1999-09-10,Stigmata,32000000.0,50041732.0,89441732.0
1797,2000-11-10,Men of Honor,32000000.0,48814909.0,82339483.0
1798,2018-04-20,I Feel Pretty,32000000.0,48795601.0,91553797.0
1799,2005-09-02,The Transporter 2,32000000.0,43095856.0,88978458.0
1800,2011-02-18,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0
1801,1993-01-15,Alive,32000000.0,36299670.0,36299670.0
1802,2007-02-23,The Number 23,32000000.0,35193167.0,77593167.0
1803,1979-12-14,1941,32000000.0,34175000.0,94875000.0
1804,2005-10-21,Dreamer: Inspired by a True Story,32000000.0,33022286.0,39498360.0
1805,2005-09-23,A History of Violence,32000000.0,31493782.0,61477797.0
1806,2013-03-15,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0
1807,1995-02-10,The Quick and the Dead,32000000.0,18552460.0,18552460.0
1808,2004-04-30,Laws of Attraction,32000000.0,17848322.0,29948322.0
1809,2018-10-12,Bad Times at the El Royale,32000000.0,17839115.0,29204379.0
1810,2010-09-03,Going the Distance,32000000.0,17804299.0,43603990.0
1811,1999-10-22,Bringing Out The Dead,32000000.0,16640210.0,16640210.0
1812,2010-03-19,Repo Men,32000000.0,13942007.0,18195238.0
1813,2007-09-14,Dragon Wars: D-War,32000000.0,10977721.0,79915361.0
1814,1996-09-06,Bogus,32000000.0,4357406.0,4357406.0
1815,1997-03-26,Cats Don't Dance,32000000.0,3588602.0,3588602.0
1816,1999-12-08,Cradle Will Rock,32000000.0,2899970.0,2899970.0
1817,2006-12-15,The Good German,32000000.0,1308696.0,6678033.0
1818,2004-12-31,George and the Dragon,32000000.0,0.0,0.0
1819,1979-08-15,Apocalypse Now,31500000.0,78800000.0,81250485.0
1820,2016-04-15,Criminal,31500000.0,14708696.0,38771262.0
1821,2013-04-12,42,31000000.0,95020213.0,97470701.0
1822,2012-11-02,Flight,31000000.0,93772375.0,160558438.0
1823,1995-12-29,Mr. Hollandâs Opus,31000000.0,82582604.0,106282604.0
1824,1985-12-18,Out of Africa,31000000.0,79096868.0,258210860.0
1825,1979-06-29,Moonraker,31000000.0,70300000.0,210300000.0
1826,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0
1827,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0
1828,1990-07-18,Arachnophobia,31000000.0,53208180.0,53208180.0
1829,2019-02-13,Isnât it Romantic,31000000.0,48791187.0,48791187.0
1830,2000-04-28,Frequency,31000000.0,44983704.0,68079671.0
1831,2001-09-28,Hearts in Atlantis,31000000.0,24185781.0,30885781.0
1832,2010-01-22,Extraordinary Measures,31000000.0,12482741.0,15826984.0
1833,2017-08-25,Birth of the Dragon,31000000.0,6901965.0,7220490.0
1834,1995-10-20,Get Shorty,30250000.0,72021008.0,115021008.0
1835,1984-06-08,Ghostbusters,30000000.0,242212467.0,295212467.0
1836,1995-11-22,Toy Story,30000000.0,191796233.0,364545516.0
1837,2018-08-15,Crazy Rich Asians,30000000.0,174532921.0,238099711.0
1838,2002-12-27,Chicago,30000000.0,170687518.0,306770545.0
1839,1999-06-25,Big Daddy,30000000.0,163479795.0,228641283.0
1840,2001-08-10,American Pie 2,30000000.0,145096820.0,286500000.0
1841,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0
1842,1994-06-10,Speed,30000000.0,121248145.0,283200000.0
1843,1990-03-02,The Hunt for Red October,30000000.0,120709866.0,200500000.0
1844,2013-08-16,Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0
1845,2000-09-29,Remember the Titans,30000000.0,115654751.0,136706683.0
1846,2009-08-14,District 9,30000000.0,115646235.0,212453431.0
1847,2004-06-18,Dodgeball: A True Underdog Story,30000000.0,114326736.0,167791704.0
1848,1991-11-22,The Addams Family,30000000.0,113502246.0,191502246.0
1849,1995-11-10,Ace Ventura: When Nature Calls,30000000.0,108360063.0,212400000.0
1850,2001-08-03,The Princess Diaries,30000000.0,108244774.0,165334774.0
1851,1999-03-05,Analyze This,30000000.0,106885658.0,176885658.0
1852,1996-09-20,The First Wives Club,30000000.0,105489203.0,181489203.0
1853,2004-12-15,Million Dollar Baby,30000000.0,100492203.0,231928227.0
1854,1995-09-22,Se7en,30000000.0,100125643.0,328125643.0
1855,2003-10-08,Mystic River,30000000.0,90135191.0,156822020.0
1856,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0
1857,1999-11-10,Pokemon: The First Movie,30000000.0,85744662.0,163644662.0
1858,2004-11-19,SpongeBob SquarePants: The Movie,30000000.0,85416609.0,142051255.0
1859,2009-12-04,Up in the Air,30000000.0,83823381.0,166842739.0
1860,2004-06-25,The Notebook,30000000.0,81001787.0,116025023.0
1861,2009-04-10,Hannah Montana the Movie,30000000.0,79576189.0,169173206.0
1862,2008-01-18,27 Dresses,30000000.0,76808654.0,160247805.0
1863,2000-11-17,Rugrats in Paris,30000000.0,76501438.0,103284813.0
1864,2017-08-18,The Hitmanâs Bodyguard,30000000.0,75468583.0,172778667.0
1865,1991-12-25,The Prince of Tides,30000000.0,74787599.0,74787599.0
1866,2005-08-12,Four Brothers,30000000.0,74494381.0,92494381.0
1867,1994-12-23,Legends of the Fall,30000000.0,66502573.0,160502573.0
1868,2012-09-28,Looper,30000000.0,66486205.0,170466405.0
1869,2013-02-01,Warm Bodies,30000000.0,66380662.0,115121608.0
1870,2002-12-13,About Schmidt,30000000.0,65005217.0,107054484.0
1871,2014-01-17,The Nut Job,30000000.0,64251538.0,122529966.0
1872,2001-02-16,Down to Earth,30000000.0,64172251.0,71172251.0
1873,1995-08-04,Babe,30000000.0,63658910.0,246100000.0
1874,2012-08-08,Hope Springs,30000000.0,63536011.0,133085295.0
1875,2008-04-18,Forgetting Sarah Marshall,30000000.0,63172463.0,105173042.0
1876,2004-10-08,Friday Night Lights,30000000.0,61255921.0,61950770.0
1877,1989-11-17,Harlem Nights,30000000.0,60857262.0,95857262.0
1878,2008-04-25,Baby Mama,30000000.0,60494212.0,64170447.0
1879,1998-05-29,Hope Floats,30000000.0,60110313.0,81529000.0
1880,2009-01-09,Bride Wars,30000000.0,58715510.0,115150424.0
1881,2004-08-20,Without a Paddle,30000000.0,58156435.0,65121280.0
1882,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0
1883,2017-11-22,Darkest Hour,30000000.0,56443120.0,150807172.0
1884,2005-10-05,Wallace & Gromit: The Curse of the Were-Rabbit,30000000.0,56068547.0,197593152.0
1885,2007-12-21,P.S. I Love You,30000000.0,53695808.0,155769678.0
1886,2005-09-23,Corpse Bride,30000000.0,53359111.0,114770654.0
1887,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0
1888,2010-05-14,Letters to Juliet,30000000.0,53032453.0,82148538.0
1889,2001-04-06,Blow,30000000.0,52990775.0,83282296.0
1890,1999-02-12,Message in a Bottle,30000000.0,52880016.0,52880016.0
1891,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0
1892,1989-06-09,Star Trek V: The Final Frontier,30000000.0,52210049.0,70200000.0
1893,2017-07-28,Atomic Blonde,30000000.0,51573925.0,98345423.0
1894,2002-07-03,Like Mike,30000000.0,51432423.0,62432423.0
1895,1994-03-18,Naked Gun 33 1/3: The Final Insult,30000000.0,51041856.0,51041856.0
1896,2007-12-07,Atonement,30000000.0,50980159.0,129779728.0
1897,1985-05-24,A View to a Kill,30000000.0,50327960.0,152627960.0
1898,2005-01-14,Racing Stripes,30000000.0,49772522.0,89955540.0
1899,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0
1900,1989-09-22,Black Rain,30000000.0,45892212.0,45892212.0
1901,1987-06-26,Full Metal Jacket,30000000.0,45015999.0,45015999.0
1902,2018-01-19,Den of Thieves,30000000.0,44947622.0,80131391.0
1903,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0
1904,2000-07-21,Pokemon 2000,30000000.0,43746923.0,133946923.0
1905,2014-10-24,John Wick,30000000.0,43037835.0,76235001.0
1906,2006-01-13,Glory Road,30000000.0,42647449.0,42799060.0
1907,2015-04-24,The Age of Adaline,30000000.0,42629776.0,68984536.0
1908,2010-08-06,Step Up 3D,30000000.0,42400223.0,165889117.0
1909,2009-05-29,Drag Me To Hell,30000000.0,42100625.0,91388487.0
1910,2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70689968.0
1911,2003-09-19,Secondhand Lions,30000000.0,42070939.0,47902566.0
1912,2006-11-10,Stranger Than Fiction,30000000.0,40435190.0,53572822.0
1913,2011-04-08,Hanna,30000000.0,40259119.0,65343694.0
1914,2002-08-16,Blue Crush,30000000.0,40118420.0,51618420.0
1915,2007-10-19,30 Days of Night,30000000.0,39568996.0,80276156.0
1916,1986-12-19,Little Shop of Horrors,30000000.0,38747385.0,38747385.0
1917,2006-09-15,Gridiron Gang,30000000.0,38432823.0,41457834.0
1918,1988-07-20,Midnight Run,30000000.0,38413606.0,81613606.0
1919,2008-01-25,Meet the Spartans,30000000.0,38233676.0,84646831.0
1920,1987-11-13,The Running Man,30000000.0,38122000.0,38122000.0
1921,2013-09-13,The Family,30000000.0,36918811.0,51078541.0
1922,2018-02-09,The 15:17 to Paris,30000000.0,36276286.0,56096200.0
